entry_time,exit_time,side,entry,exit,sl,tp,R,net_R,reason,hold_bars
2025-09-11 21:35:00,2025-09-11 22:30:00,L,0.013114,0.013237823793380081,0.013064470482647968,0.013237823793380081,2.5,2.209,tp,11
2025-09-11 22:35:00,2025-09-12 06:35:00,L,0.013239,0.013348,0.013091578831958344,0.013607552920104144,0.739,0.641,time,96
2025-09-12 14:30:00,2025-09-12 17:20:00,L,0.01334,0.013661008274939337,0.013211596690024264,0.013661008274939337,2.5,2.386,tp,34
2025-09-12 17:25:00,2025-09-13 01:25:00,L,0.013651,0.014187,0.013347748241737931,0.014409129395655172,1.768,1.718,time,96
2025-09-13 01:30:00,2025-09-13 09:30:00,L,0.014187,0.014505,0.013741742484176502,0.015300143789558743,0.714,0.679,time,96
2025-09-13 09:35:00,2025-09-13 17:10:00,L,0.014505,0.014079598472197658,0.014079598472197658,0.015568503819505856,-1.0,-1.038,sl,91
2025-09-13 21:05:00,2025-09-14 00:50:00,L,0.014246,0.01406571187031802,0.01406571187031802,0.014696720324204948,-1.0,-1.087,sl,45
2025-09-14 09:25:00,2025-09-14 11:25:00,L,0.014076,0.013912190256942196,0.013912190256942196,0.014485524357644509,-1.0,-1.095,sl,24
2025-09-14 11:30:00,2025-09-14 19:30:00,S,0.013889,0.013726,0.014056472093998991,0.013470319765002523,0.973,0.882,time,96
2025-09-15 01:20:00,2025-09-15 01:30:00,S,0.01364,0.013757605238110008,0.013757605238110008,0.013345986904724976,-1.0,-1.128,sl,2
2025-09-15 06:40:00,2025-09-15 08:00:00,S,0.013605,0.013101352074319887,0.013806459170272047,0.013101352074319887,2.5,2.426,tp,16
2025-09-15 08:05:00,2025-09-15 16:05:00,S,0.013197,0.012974,0.01361642993405352,0.012148425164866201,0.532,0.497,time,96
2025-09-16 04:20:00,2025-09-16 05:10:00,S,0.012937,0.013056416889780062,0.013056416889780062,0.012638457775549849,-1.0,-1.119,sl,10
2025-09-16 10:40:00,2025-09-16 17:05:00,S,0.013036,0.013117590011473257,0.013117590011473257,0.012832024971316861,-1.0,-1.176,sl,77
2025-09-17 01:55:00,2025-09-17 02:35:00,S,0.013122,0.013175126447585428,0.013175126447585428,0.012989183881036431,-1.0,-1.272,sl,8
2025-09-17 03:40:00,2025-09-17 11:40:00,S,0.013094,0.012994,0.013210534222814652,0.01280266444296337,0.858,0.735,time,96
2025-09-17 14:35:00,2025-09-17 17:40:00,S,0.012971,0.013076625742144696,0.013076625742144696,0.012706935644638259,-1.0,-1.135,sl,37
2025-09-17 18:45:00,2025-09-17 19:35:00,S,0.012884,0.013130601616474905,0.013130601616474905,0.012267495958812737,-1.0,-1.057,sl,10
2025-09-17 19:40:00,2025-09-18 03:40:00,L,0.013138,0.013544,0.012821321286583323,0.013929696783541693,1.282,1.236,time,96
2025-09-18 04:00:00,2025-09-18 05:15:00,L,0.013582,0.013461839806024662,0.013461839806024662,0.013882400484938346,-1.0,-1.124,sl,15
2025-09-18 16:10:00,2025-09-18 22:50:00,L,0.013522,0.013376995489700018,0.013376995489700018,0.013884511275749953,-1.0,-1.103,sl,80
2025-09-19 01:05:00,2025-09-19 02:25:00,L,0.013536,0.013390237662137105,0.013390237662137105,0.013900405844657236,-1.0,-1.102,sl,16
2025-09-19 03:05:00,2025-09-19 09:45:00,S,0.013391,0.013098606642467425,0.01350795734301303,0.013098606642467425,2.5,2.374,tp,80
2025-09-19 09:50:00,2025-09-19 17:50:00,S,0.013108,0.012875,0.013237998842308104,0.012783002894229739,1.792,1.681,time,96
2025-09-19 18:15:00,2025-09-19 22:10:00,S,0.012843,0.012917437793500481,0.012917437793500481,0.012656905516248798,-1.0,-1.19,sl,47
2025-09-19 23:25:00,2025-09-20 05:20:00,S,0.012803,0.01292411236649654,0.01292411236649654,0.012500219083758653,-1.0,-1.116,sl,71
2025-09-20 09:00:00,2025-09-20 14:50:00,S,0.012891,0.012981750267038794,0.012981750267038794,0.012664124332403014,-1.0,-1.156,sl,70
2025-09-20 18:05:00,2025-09-21 00:50:00,S,0.012906,0.012975722912381516,0.012975722912381516,0.012731692719046213,-1.0,-1.204,sl,81
2025-09-21 05:05:00,2025-09-21 08:20:00,L,0.012982,0.012943537580846862,0.012943537580846862,0.013078156047882847,-1.0,-1.371,sl,39
2025-09-21 08:25:00,2025-09-21 16:25:00,S,0.012936,0.012845,0.013026629658552695,0.012709425853618263,1.004,0.847,time,96
2025-09-21 17:20:00,2025-09-21 17:55:00,S,0.012801,0.012877949115736389,0.012877949115736389,0.012608627210659027,-1.0,-1.183,sl,7
2025-09-21 21:15:00,2025-09-22 00:20:00,S,0.012797,0.012681000955147879,0.012843399617940848,0.012681000955147879,2.5,2.197,tp,37
2025-09-22 00:25:00,2025-09-22 02:30:00,S,0.012665,0.012402462732998715,0.012770014906800513,0.012402462732998715,2.5,2.367,tp,25
2025-09-22 02:35:00,2025-09-22 06:00:00,S,0.01243,0.011979373993824462,0.012610250402470215,0.011979373993824462,2.5,2.424,tp,41
2025-09-22 06:05:00,2025-09-22 14:05:00,S,0.011833,0.01213,0.012488693102095067,0.010193767244762331,-0.453,-0.473,time,96
2025-09-22 19:55:00,2025-09-22 21:20:00,S,0.011946,0.012067375034812403,0.012067375034812403,0.011642562412968993,-1.0,-1.108,sl,17
2025-09-23 01:10:00,2025-09-23 07:10:00,S,0.012044,0.01218530526045137,0.01218530526045137,0.011690736848871574,-1.0,-1.094,sl,72
2025-09-23 18:45:00,2025-09-23 19:15:00,S,0.012086,0.012144938294847005,0.012144938294847005,0.011938654262882485,-1.0,-1.226,sl,6
2025-09-24 03:25:00,2025-09-24 05:40:00,S,0.01208,0.012183305390565682,0.012183305390565682,0.011821736523585796,-1.0,-1.129,sl,27
2025-09-24 11:15:00,2025-09-24 19:15:00,L,0.012235,0.012245,0.012160043149575398,0.012422392126061502,0.133,-0.046,time,96
2025-09-24 20:35:00,2025-09-25 00:25:00,S,0.012204,0.01207250085164049,0.012256599659343803,0.01207250085164049,2.5,2.245,tp,46
2025-09-25 00:30:00,2025-09-25 04:15:00,S,0.012077,0.011862971427367905,0.012162611429052837,0.011862971427367905,2.5,2.345,tp,45
2025-09-25 04:20:00,2025-09-25 12:20:00,S,0.01186,0.011796,0.012044647367147361,0.011398381582131599,0.347,0.276,time,96
2025-09-25 12:25:00,2025-09-25 12:30:00,S,0.011796,0.01163101783316985,0.01186199286673206,0.01163101783316985,2.5,2.303,tp,1
2025-09-25 12:35:00,2025-09-25 13:25:00,S,0.011797,0.011899879631847871,0.011899879631847871,0.011539800920380323,-1.0,-1.126,sl,10
2025-09-25 16:50:00,2025-09-26 00:50:00,S,0.011765,0.011762,0.011923877830252035,0.01136780542436991,0.019,-0.063,time,96
2025-09-26 06:10:00,2025-09-26 14:10:00,S,0.011667,0.01169,0.01176815846897958,0.01141410382755105,-0.227,-0.354,time,96
2025-09-26 17:05:00,2025-09-27 01:05:00,L,0.011826,0.011875,0.011699078053325599,0.012143304866686001,0.386,0.284,time,96
2025-09-27 08:10:00,2025-09-27 16:10:00,S,0.011804,0.011829,0.011894361064337888,0.01157809733915528,-0.277,-0.42,time,96
2025-09-27 17:20:00,2025-09-27 22:10:00,S,0.01171,0.01183114133014367,0.01183114133014367,0.011407146674640826,-1.0,-1.106,sl,58
2025-09-27 22:15:00,2025-09-28 00:10:00,L,0.011841,0.01175387465787703,0.01175387465787703,0.012058813355307427,-1.0,-1.149,sl,23
2025-09-28 00:55:00,2025-09-28 08:55:00,S,0.011759,0.011665,0.011816885502201087,0.011614286244497283,1.624,1.4,time,96
2025-09-28 14:30:00,2025-09-28 20:25:00,L,0.011752,0.01189151800656851,0.011696192797372596,0.01189151800656851,2.5,2.268,tp,71
2025-09-28 20:30:00,2025-09-29 04:30:00,L,0.011889,0.011935,0.01180451444926396,0.012100213876840103,0.544,0.39,time,96
2025-09-29 08:55:00,2025-09-29 09:40:00,L,0.011928,0.011869301101657537,0.011869301101657537,0.012074747245856155,-1.0,-1.224,sl,9
2025-09-29 10:35:00,2025-09-29 14:00:00,S,0.01184,0.011901855183785833,0.011901855183785833,0.011685362040535417,-1.0,-1.211,sl,41
2025-09-29 14:05:00,2025-09-29 22:05:00,L,0.011908,0.011994,0.011703008702755938,0.012420478243110156,0.42,0.356,time,96
2025-09-30 00:05:00,2025-09-30 00:55:00,S,0.011968,0.01185898843174318,0.012011604627302728,0.01185898843174318,2.5,2.198,tp,10
2025-09-30 01:00:00,2025-09-30 09:00:00,S,0.011864,0.011701,0.011995435856132322,0.011535410359669193,1.24,1.141,time,96
2025-09-30 09:05:00,2025-09-30 17:05:00,S,0.011701,0.011602,0.01178422142594855,0.011492946435128625,1.19,1.035,time,96
2025-09-30 19:05:00,2025-10-01 03:05:00,L,0.011691,0.011844,0.01155185391631772,0.012038865209205699,1.1,1.007,time,96
